sentence,joy,anticipation,fear,surprise,anger,sadness,trust,disgust
When he called they told him it was overdraft fees.,0.029658086597919464,0.36347904801368713,0.40541309118270874,0.572927713394165,0.53988116979599,0.6676194667816162,0.029553905129432678,0.371456116437912
The bank was able to reverse Sam's fees.,0.558663547039032,0.41800224781036377,0.17549392580986023,0.5483970642089844,0.10630089789628983,0.19625400006771088,0.3792310059070587,0.04550765082240105
Once he got there the beekeeper asked if Mark would like a tour.,0.8405721187591553,0.7523231506347656,0.08443858474493027,0.36705103516578674,0.01509879995137453,0.04034562408924103,0.47291016578674316,0.009644941426813602
"Luckily, his friend lived nearby.",0.9374523758888245,0.4552575349807739,0.05326595529913902,0.21024616062641144,0.024699075147509575,0.025046342983841896,0.579079270362854,0.011288510635495186
He called his friend to help him drag it out.,0.28299805521965027,0.8622698783874512,0.35279199481010437,0.43570032715797424,0.05058309808373451,0.21281097829341888,0.32291194796562195,0.0401846207678318
His friend managed to pull the car out the ditch with a towing cable.,0.8443311452865601,0.46178656816482544,0.2387825846672058,0.8174923062324524,0.03556583449244499,0.04298965632915497,0.3718256950378418,0.022079581394791603
Jill walked home from work alone one night.,0.14591741561889648,0.4412812292575836,0.19620592892169952,0.15879344940185547,0.17345599830150604,0.43783479928970337,0.06246873736381531,0.1627805083990097
Dave switched to decaf coffee.,0.45089298486709595,0.46782639622688293,0.042844366282224655,0.10916458070278168,0.10078098624944687,0.14556577801704407,0.17125989496707916,0.06406962126493454
Callie wanted a new computer that was inexpensive.,0.68873131275177,0.8734599351882935,0.0745702013373375,0.12564413249492645,0.02361585758626461,0.06221449375152588,0.3436069190502167,0.015522751025855541
She really liked the way the chromebook looked and worked.,0.9663693904876709,0.448520302772522,0.01884743571281433,0.2322210967540741,0.015482330694794655,0.019804835319519043,0.5024063587188721,0.010091563686728477
Until she discovered it didn't have microsoft windows installed.,0.038791488856077194,0.2356029450893402,0.2580448389053345,0.6868582367897034,0.5404092669487,0.7932637333869934,0.06778112053871155,0.48137497901916504
She had no choice but to return it and get another computer.,0.04699258506298065,0.41235941648483276,0.17146605253219604,0.39678335189819336,0.5272395610809326,0.7614142894744873,0.0663536936044693,0.35056304931640625
I sat on the bench with my friend Joe yesterday.,0.9569814801216125,0.5485876202583313,0.01797398552298546,0.15512697398662567,0.013271264731884003,0.018279315903782845,0.5239888429641724,0.009288035333156586
It was 46 degrees out.,0.4841446578502655,0.46921369433403015,0.15691030025482178,0.39185842871665955,0.06600803881883621,0.13766837120056152,0.16391055285930634,0.039370663464069366
That is warm for a winter's day.,0.8715735077857971,0.38441306352615356,0.07099947333335876,0.25160980224609375,0.04281685873866081,0.03882196545600891,0.412441611289978,0.02040296234190464
He was told eventually they get put down.,0.21372057497501373,0.6008618474006653,0.36819639801979065,0.3423348665237427,0.11447108536958694,0.38342201709747314,0.20719246566295624,0.1041274294257164
Mary was getting married to Tom.,0.9067112803459167,0.8104828596115112,0.07875177264213562,0.1496642380952835,0.009368512779474258,0.03439038246870041,0.5434175729751587,0.010485908947885036
She could not afford to buy a wedding dress.,0.03518962115049362,0.5332089066505432,0.43019530177116394,0.3524831235408783,0.2661770284175873,0.6811609864234924,0.036657415330410004,0.25051426887512207
Ronnie was a gear head when it came to cars.,0.7484779953956604,0.7411120533943176,0.09923548996448517,0.05613773688673973,0.021796410903334618,0.05179564654827118,0.43780073523521423,0.03895825892686844
Ronnie replaced a ton of parts.,0.8411989808082581,0.6193526983261108,0.02727234549820423,0.1842438131570816,0.026749761775135994,0.04563463106751442,0.3044061064720154,0.025238795205950737
Ronnie cranked the ignition.,0.6948709487915039,0.8159801363945007,0.0791342630982399,0.22323383390903473,0.023760654032230377,0.03290257602930069,0.35191091895103455,0.016536178067326546
Finally Steven is able to adopt a child.,0.9589848518371582,0.7354372143745422,0.06607122719287872,0.23900698125362396,0.012814033776521683,0.03655344620347023,0.7343893051147461,0.008216816931962967
He feels happy to finally be a father.,0.9789386987686157,0.4923659563064575,0.02193267084658146,0.19440440833568573,0.011740095913410187,0.027721082791686058,0.6578548550605774,0.009670641273260117
"Once, he threw it too hard, and it bounced away down the road.",0.05161483958363533,0.2542971074581146,0.45697569847106934,0.8719276189804077,0.502617359161377,0.5376660823822021,0.04260549694299698,0.3008129894733429
It helped him very much in developing new perfumes.,0.9528473615646362,0.7013187408447266,0.027745630592107773,0.22024430334568024,0.010116745717823505,0.01712428778409958,0.5644692778587341,0.008493559435009956
And the result was staggering and popular.,0.9552831649780273,0.5070915818214417,0.05671384930610657,0.8123390674591064,0.025833360850811005,0.03205016627907753,0.31281307339668274,0.01739552430808544
Lexi took the stage and realized her dreams.,0.953681468963623,0.8317071795463562,0.07031816989183426,0.38694456219673157,0.01057643536478281,0.028914114460349083,0.6746311187744141,0.01094159483909607
"I tried to sell it on eBay for her, but nobody bought it.",0.0755792111158371,0.287140816450119,0.2692135274410248,0.6919331550598145,0.6064662337303162,0.7916883826255798,0.06616585701704025,0.35013917088508606
John went out to the lake to go fishing one morning.,0.965542733669281,0.7798780798912048,0.022081710398197174,0.11483544856309891,0.010997124016284943,0.015473727136850357,0.523842990398407,0.010448635555803776
"While sitting, he felt a tug on his pole and began reeling.",0.10684952884912491,0.6397286057472229,0.6885145306587219,0.924315333366394,0.17400451004505157,0.16677789390087128,0.05056558549404144,0.068558469414711
John couldn't believe the sight and he was brought to tears.,0.4253244698047638,0.47365429997444153,0.5245007872581482,0.7917120456695557,0.09830505400896072,0.21319171786308289,0.13158145546913147,0.06938628107309341
Sean's dishwasher wasn't working.,0.01939711906015873,0.2216772586107254,0.3269236087799072,0.5800564289093018,0.8013343811035156,0.8314098715782166,0.03659376502037048,0.4876108765602112
Cara decided that she would need to return her books.,0.05190909653902054,0.6070688366889954,0.4258654713630676,0.28525879979133606,0.3314332067966461,0.6478054523468018,0.06728479266166687,0.23828911781311035
Ben liked to compete with his dog in Schutzhund tests.,0.9711741209030151,0.610936164855957,0.024614300578832626,0.10000719875097275,0.012629241682589054,0.013707070611417294,0.554413378238678,0.01105157658457756
Nero was startled at first but then enjoyed every minute of the test.,0.9339019656181335,0.5841298699378967,0.065787672996521,0.4562344551086426,0.012596420012414455,0.02725895494222641,0.39666515588760376,0.013423877768218517
My girlfriend worked 20 miles away.,0.5359762907028198,0.48120641708374023,0.07519134134054184,0.12629586458206177,0.032956067472696304,0.11006998270750046,0.22714215517044067,0.04711456596851349
He accosted me more and more over two years.,0.09805764257907867,0.39623916149139404,0.45541709661483765,0.4270910322666168,0.4715931713581085,0.3230467736721039,0.04387374222278595,0.43372058868408203
Finally he forced me in a bathroom and screamed I ruined his house.,0.034610312432050705,0.20763319730758667,0.46899402141571045,0.46771475672721863,0.7861145734786987,0.6055183410644531,0.019905876368284225,0.6672669053077698
I wanted to take a vacation.,0.9309254288673401,0.8348263502120972,0.030475381761789322,0.08901219815015793,0.01319737546145916,0.032663241028785706,0.4100455343723297,0.00980699248611927
A friend recommended Mechanical Turk.,0.9737712740898132,0.6540336608886719,0.026075417175889015,0.34281715750694275,0.01148128043860197,0.01781993918120861,0.6388413310050964,0.00979035533964634
"There, she saw the sights.",0.9712554216384888,0.6736982464790344,0.03417317196726799,0.7070218920707703,0.012943870387971401,0.023420436307787895,0.6045590043067932,0.014588775113224983
Anna fell in love with Ankara!,0.9652682542800903,0.6552572250366211,0.046143289655447006,0.4298434555530548,0.009929980151355267,0.020785443484783173,0.5592485666275024,0.010911859571933746
Cay was so depressed on the morning of her 14th birthday.,0.022789092734456062,0.3425997495651245,0.4876159727573395,0.2689867615699768,0.2997279167175293,0.8455281853675842,0.0425315722823143,0.35306301712989807
Her parents and sister had all forgotten!,0.04762101173400879,0.18927666544914246,0.2974967360496521,0.7307931780815125,0.49632522463798523,0.7788021564483643,0.030198626220226288,0.3159739375114441
"But when she got home, a dozen people yelled SURPRISE!",0.8975023627281189,0.5234055519104004,0.08082082122564316,0.8994178771972656,0.06265977770090103,0.06077657267451286,0.46855711936950684,0.03959696739912033
"Cay was so happy, she burst into tears!",0.9461434483528137,0.38100743293762207,0.062351327389478683,0.7138432860374451,0.019146142527461052,0.025623228400945663,0.3594125211238861,0.013724100776016712
Dan and his wife Mary went on a week's vacation.,0.9818356037139893,0.7686278223991394,0.011441479437053204,0.159872904419899,0.011113394983112812,0.022266807034611702,0.5774310827255249,0.010864214040338993
He then saw his parents putting gifts under the tree.,0.9337185025215149,0.6416292190551758,0.0803283154964447,0.6961350440979004,0.012170238420367241,0.01496590580791235,0.44155633449554443,0.01033871527761221
He found out Santa was his parents.,0.3244897127151489,0.5562728643417358,0.43063482642173767,0.8847647905349731,0.07942956686019897,0.13315974175930023,0.2132655531167984,0.06087782606482506
She crawled into the wobbly castle.,0.45918670296669006,0.7452201843261719,0.21708865463733673,0.3924528658390045,0.038163043558597565,0.0786873921751976,0.2526375651359558,0.03356942906975746
Her delighted laughter ringing through the air.,0.9452837705612183,0.6235951781272888,0.05387989804148674,0.3898552656173706,0.021590841934084892,0.015638187527656555,0.3908844292163849,0.022799432277679443
She exited the bounce house and retrieved her socks and shoes.,0.29947128891944885,0.5789805054664612,0.15844708681106567,0.29002079367637634,0.24524468183517456,0.2547428011894226,0.11862318962812424,0.13075536489486694
Larry was baking cookies.,0.9579646587371826,0.5266066193580627,0.015321935527026653,0.08340763300657272,0.018387148156762123,0.020824985578656197,0.500576376914978,0.01243808027356863
He opened the oven door and reached for the cookie tray.,0.54222571849823,0.5756090879440308,0.0562487356364727,0.3684370815753937,0.08831024914979935,0.06915190070867538,0.14783766865730286,0.03966473415493965
She dreamed of flying through space exploring.,0.9525025486946106,0.865917980670929,0.04505106061697006,0.17930355668067932,0.009952569380402565,0.015429730527102947,0.45980241894721985,0.011240723542869091
"Now, she lives her dream every day.",0.9771032333374023,0.5536525249481201,0.04019254818558693,0.16477787494659424,0.014995874837040901,0.02134816162288189,0.7385801076889038,0.012868265621364117
"When he is driving, he doesn't notice that people leave trash.",0.21689355373382568,0.2543550133705139,0.1506020873785019,0.48684024810791016,0.14839290082454681,0.25835859775543213,0.09840576350688934,0.1691342443227768
But the next driver that uses his bus notices.,0.027595235034823418,0.25959551334381104,0.5384660959243774,0.7220345139503479,0.6356182098388672,0.7595147490501404,0.0283516775816679,0.5286172032356262
"So, Tim's boss reminds him he needs to pick up after the passengers.",0.06430480629205704,0.6628134846687317,0.39654019474983215,0.4933081865310669,0.29658955335617065,0.39832693338394165,0.0478411540389061,0.17196765542030334
Now there isn't a mess on his bus anymore.,0.8484687805175781,0.20438644289970398,0.04055936634540558,0.4999721646308899,0.08698773384094238,0.13010138273239136,0.2765067517757416,0.0588882640004158
He made progress on all three items.,0.948986291885376,0.8426766991615295,0.06749030947685242,0.43658846616744995,0.017875298857688904,0.020150883123278618,0.5173165798187256,0.018715426325798035
My neighbor's dog had been shitting all over my yard.,0.017656881362199783,0.19348880648612976,0.49364009499549866,0.701248288154602,0.6699642539024353,0.691742479801178,0.016070926561951637,0.5909042358398438
My neighbor was apologetic and chained his dog up to a post.,0.03789990395307541,0.13752305507659912,0.3494649827480316,0.6037421822547913,0.7877116799354553,0.744439959526062,0.02941618673503399,0.6053274869918823
